order_id,line_id,product_id,product_name,quantity,unit_price,line_value,order_date,payment_method,channel,promotion_applied,customer_id,first_name,last_name,email,phone,address,city,postcode,country,date_of_birth,gender,customer_since,loyalty_member,marketing_opt_in
4650,3,6,Soft Drink,3,2.5,7.5,2025-09-29,Debit Card,Box Office,True,374,Malcolm,Schofield,luke37@gmail.com,(0118) 4960131,"3 Terence streets, South Connormouth, TR3 0BW",North Gavinhaven,S1F 6JP,UK,1982-06-29,Female,2019-12-11,True,False
4651,1,3,Cinema Ticket - Student,5,9.5,47.5,2025-09-29,Cash,Mobile App,False,593,Jonathan,Forster,erees@outlook.com,0289018961,"59 Brown land, Charlietown, B16 6NF",North Louisemouth,SL1 1TX,UK,1999-03-24,Other,2017-07-19,True,False
4651,2,4,Popcorn - Small,2,3.0,6.0,2025-09-29,Cash,Mobile App,False,593,Jonathan,Forster,erees@outlook.com,0289018961,"59 Brown land, Charlietown, B16 6NF",North Louisemouth,SL1 1TX,UK,1999-03-24,Other,2017-07-19,True,False
4651,3,8,3D Glasses,1,2.0,2.0,2025-09-29,Cash,Mobile App,False,593,Jonathan,Forster,erees@outlook.com,0289018961,"59 Brown land, Charlietown, B16 6NF",North Louisemouth,SL1 1TX,UK,1999-03-24,Other,2017-07-19,True,False
4652,1,1,Cinema Ticket - Adult,5,12.5,62.5,2025-09-29,Cash,Mobile App,True,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
4652,2,2,Cinema Ticket - Child,5,8.0,40.0,2025-09-29,Cash,Mobile App,True,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
4652,3,7,Combo Meal,2,7.5,15.0,2025-09-29,Cash,Mobile App,True,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
4653,1,2,Cinema Ticket - Child,4,8.0,32.0,2025-09-29,Debit Card,Box Office,False,220,Charlene,Kemp,marc64@hotmail.co.uk,+44116 496 0004,"042 Fry neck, North Valerietown, W5 6JG",North Pamelamouth,CW7 7RX,UK,1971-07-09,Male,2023-11-08,False,False
4653,2,7,Combo Meal,4,7.5,30.0,2025-09-29,Debit Card,Box Office,False,220,Charlene,Kemp,marc64@hotmail.co.uk,+44116 496 0004,"042 Fry neck, North Valerietown, W5 6JG",North Pamelamouth,CW7 7RX,UK,1971-07-09,Male,2023-11-08,False,False
4654,1,2,Cinema Ticket - Child,4,8.0,32.0,2025-09-30,Online,Mobile App,False,564,Marian,Smith,pgriffiths@yahoo.com,(0118)4960844,"Flat 39g, Jonathan roads, South Jeffrey, HG70 8QS",Leannechester,S4U 7SB,UK,1950-08-31,Other,2017-05-12,False,False
4654,2,4,Popcorn - Small,4,3.0,12.0,2025-09-30,Online,Mobile App,False,564,Marian,Smith,pgriffiths@yahoo.com,(0118)4960844,"Flat 39g, Jonathan roads, South Jeffrey, HG70 8QS",Leannechester,S4U 7SB,UK,1950-08-31,Other,2017-05-12,False,False
4654,3,6,Soft Drink,4,2.5,10.0,2025-09-30,Online,Mobile App,False,564,Marian,Smith,pgriffiths@yahoo.com,(0118)4960844,"Flat 39g, Jonathan roads, South Jeffrey, HG70 8QS",Leannechester,S4U 7SB,UK,1950-08-31,Other,2017-05-12,False,False
4654,4,10,Merchandise - T-Shirt,4,15.0,60.0,2025-09-30,Online,Mobile App,False,564,Marian,Smith,pgriffiths@yahoo.com,(0118)4960844,"Flat 39g, Jonathan roads, South Jeffrey, HG70 8QS",Leannechester,S4U 7SB,UK,1950-08-31,Other,2017-05-12,False,False
4655,1,2,Cinema Ticket - Child,7,8.0,56.0,2025-10-01,Debit Card,Box Office,False,238,George,Wood,adampearce@smith-patterson.net,+44118 496 0762,"6 Bethan coves, East Garyville, N00 8EE",Hughesberg,E9 2YG,UK,1969-07-28,Other,2023-12-27,False,True
4655,2,5,Popcorn - Large,2,5.0,10.0,2025-10-01,Debit Card,Box Office,False,238,George,Wood,adampearce@smith-patterson.net,+44118 496 0762,"6 Bethan coves, East Garyville, N00 8EE",Hughesberg,E9 2YG,UK,1969-07-28,Other,2023-12-27,False,True
4655,3,8,3D Glasses,2,2.0,4.0,2025-10-01,Debit Card,Box Office,False,238,George,Wood,adampearce@smith-patterson.net,+44118 496 0762,"6 Bethan coves, East Garyville, N00 8EE",Hughesberg,E9 2YG,UK,1969-07-28,Other,2023-12-27,False,True
4655,4,9,VIP Seat Upgrade,2,4.0,8.0,2025-10-01,Debit Card,Box Office,False,238,George,Wood,adampearce@smith-patterson.net,+44118 496 0762,"6 Bethan coves, East Garyville, N00 8EE",Hughesberg,E9 2YG,UK,1969-07-28,Other,2023-12-27,False,True
4656,1,1,Cinema Ticket - Adult,5,12.5,62.5,2025-10-01,Credit Card,Web,False,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
4656,2,6,Soft Drink,6,2.5,15.0,2025-10-01,Credit Card,Web,False,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
4656,3,7,Combo Meal,5,7.5,37.5,2025-10-01,Credit Card,Web,False,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
4657,1,6,Soft Drink,6,2.5,15.0,2025-10-01,Cash,Web,False,448,Lauren,Sharp,rachael99@hilton.info,(0116) 496 0302,"907 Kelly rapids, New Abbieport, N4D 0ZZ",South Tomburgh,S7G 6SP,UK,1991-02-05,Other,2022-09-05,False,False
4657,2,7,Combo Meal,5,7.5,37.5,2025-10-01,Cash,Web,False,448,Lauren,Sharp,rachael99@hilton.info,(0116) 496 0302,"907 Kelly rapids, New Abbieport, N4D 0ZZ",South Tomburgh,S7G 6SP,UK,1991-02-05,Other,2022-09-05,False,False
4657,3,10,Merchandise - T-Shirt,5,15.0,75.0,2025-10-01,Cash,Web,False,448,Lauren,Sharp,rachael99@hilton.info,(0116) 496 0302,"907 Kelly rapids, New Abbieport, N4D 0ZZ",South Tomburgh,S7G 6SP,UK,1991-02-05,Other,2022-09-05,False,False
4658,1,1,Cinema Ticket - Adult,4,12.5,50.0,2025-10-01,Online,Box Office,False,52,Leah,Williams,vanessa02@hotmail.co.uk,01154960294,"9 Lynn causeway, Greenwoodmouth, EN5 2JJ",Lawrenceberg,G8W 5LG,UK,1963-10-05,Other,2023-01-25,False,True
4658,2,3,Cinema Ticket - Student,6,9.5,57.0,2025-10-01,Online,Box Office,False,52,Leah,Williams,vanessa02@hotmail.co.uk,01154960294,"9 Lynn causeway, Greenwoodmouth, EN5 2JJ",Lawrenceberg,G8W 5LG,UK,1963-10-05,Other,2023-01-25,False,True
4658,3,4,Popcorn - Small,5,3.0,15.0,2025-10-01,Online,Box Office,False,52,Leah,Williams,vanessa02@hotmail.co.uk,01154960294,"9 Lynn causeway, Greenwoodmouth, EN5 2JJ",Lawrenceberg,G8W 5LG,UK,1963-10-05,Other,2023-01-25,False,True
4659,1,1,Cinema Ticket - Adult,2,12.5,25.0,2025-10-01,Cash,Web,False,189,Susan,Jones,brownlee@yahoo.com,+44118 496 0758,"198 Walker harbors, West Steven, IM91 3TT",New Jayne,N59 0AR,UK,1968-05-13,Other,2020-03-16,False,True
4659,2,8,3D Glasses,3,2.0,6.0,2025-10-01,Cash,Web,False,189,Susan,Jones,brownlee@yahoo.com,+44118 496 0758,"198 Walker harbors, West Steven, IM91 3TT",New Jayne,N59 0AR,UK,1968-05-13,Other,2020-03-16,False,True
4660,1,2,Cinema Ticket - Child,1,8.0,8.0,2025-10-01,Cash,Mobile App,False,305,Hollie,Tucker,tom48@turner.co.uk,(029)2018612,"Flat 2, Kyle roads, Teresaberg, G0 2BZ",Hooperchester,SY7 0DB,UK,1957-12-07,Female,2017-05-02,False,False
4660,2,3,Cinema Ticket - Student,4,9.5,38.0,2025-10-01,Cash,Mobile App,False,305,Hollie,Tucker,tom48@turner.co.uk,(029)2018612,"Flat 2, Kyle roads, Teresaberg, G0 2BZ",Hooperchester,SY7 0DB,UK,1957-12-07,Female,2017-05-02,False,False
4660,3,4,Popcorn - Small,3,3.0,9.0,2025-10-01,Cash,Mobile App,False,305,Hollie,Tucker,tom48@turner.co.uk,(029)2018612,"Flat 2, Kyle roads, Teresaberg, G0 2BZ",Hooperchester,SY7 0DB,UK,1957-12-07,Female,2017-05-02,False,False
4660,4,7,Combo Meal,8,7.5,60.0,2025-10-01,Cash,Mobile App,False,305,Hollie,Tucker,tom48@turner.co.uk,(029)2018612,"Flat 2, Kyle roads, Teresaberg, G0 2BZ",Hooperchester,SY7 0DB,UK,1957-12-07,Female,2017-05-02,False,False
4661,1,2,Cinema Ticket - Child,3,8.0,24.0,2025-10-02,Cash,Mobile App,True,492,Yvonne,Harrison,gwalker@thomas.com,+44141 4960571,"968 Collier well, West Jennastad, NR8 6GQ",West Justinland,FY7R 6AB,UK,1988-12-20,Male,2023-03-14,True,False
4661,2,3,Cinema Ticket - Student,2,9.5,19.0,2025-10-02,Cash,Mobile App,True,492,Yvonne,Harrison,gwalker@thomas.com,+44141 4960571,"968 Collier well, West Jennastad, NR8 6GQ",West Justinland,FY7R 6AB,UK,1988-12-20,Male,2023-03-14,True,False
4662,1,1,Cinema Ticket - Adult,1,12.5,12.5,2025-10-02,Credit Card,Box Office,True,276,Liam,Walsh,hsmith@lynch-taylor.com,+44(0)116 4960464,"55 Freeman causeway, Martinshire, CR5 6PW",Helenside,GU1W 4FQ,UK,1975-01-30,Other,2019-02-11,True,True
4662,2,2,Cinema Ticket - Child,4,8.0,32.0,2025-10-02,Credit Card,Box Office,True,276,Liam,Walsh,hsmith@lynch-taylor.com,+44(0)116 4960464,"55 Freeman causeway, Martinshire, CR5 6PW",Helenside,GU1W 4FQ,UK,1975-01-30,Other,2019-02-11,True,True
4662,3,4,Popcorn - Small,4,3.0,12.0,2025-10-02,Credit Card,Box Office,True,276,Liam,Walsh,hsmith@lynch-taylor.com,+44(0)116 4960464,"55 Freeman causeway, Martinshire, CR5 6PW",Helenside,GU1W 4FQ,UK,1975-01-30,Other,2019-02-11,True,True
4662,4,5,Popcorn - Large,3,5.0,15.0,2025-10-02,Credit Card,Box Office,True,276,Liam,Walsh,hsmith@lynch-taylor.com,+44(0)116 4960464,"55 Freeman causeway, Martinshire, CR5 6PW",Helenside,GU1W 4FQ,UK,1975-01-30,Other,2019-02-11,True,True
4662,5,10,Merchandise - T-Shirt,2,15.0,30.0,2025-10-02,Credit Card,Box Office,True,276,Liam,Walsh,hsmith@lynch-taylor.com,+44(0)116 4960464,"55 Freeman causeway, Martinshire, CR5 6PW",Helenside,GU1W 4FQ,UK,1975-01-30,Other,2019-02-11,True,True
4663,1,4,Popcorn - Small,2,3.0,6.0,2025-10-02,Credit Card,Web,True,187,Jacqueline,Robinson,malcolm23@burns-moore.com,09098790087,"2 Mahmood circle, New Helen, M6 3HF",Thomastown,W5T 8GZ,UK,1986-12-25,Female,2017-01-12,True,True
4663,2,6,Soft Drink,3,2.5,7.5,2025-10-02,Credit Card,Web,True,187,Jacqueline,Robinson,malcolm23@burns-moore.com,09098790087,"2 Mahmood circle, New Helen, M6 3HF",Thomastown,W5T 8GZ,UK,1986-12-25,Female,2017-01-12,True,True
4663,3,9,VIP Seat Upgrade,7,4.0,28.0,2025-10-02,Credit Card,Web,True,187,Jacqueline,Robinson,malcolm23@burns-moore.com,09098790087,"2 Mahmood circle, New Helen, M6 3HF",Thomastown,W5T 8GZ,UK,1986-12-25,Female,2017-01-12,True,True
4664,1,4,Popcorn - Small,2,3.0,6.0,2025-10-02,Online,Web,True,257,Lindsey,Parker,mauricejohnson@duffy.com,+441184960152,"Studio 33, Macdonald ferry, Mariefurt, G0 5UE",New Yvonne,LA0 3YL,UK,1986-06-10,Other,2016-10-06,True,True
4664,2,6,Soft Drink,4,2.5,10.0,2025-10-02,Online,Web,True,257,Lindsey,Parker,mauricejohnson@duffy.com,+441184960152,"Studio 33, Macdonald ferry, Mariefurt, G0 5UE",New Yvonne,LA0 3YL,UK,1986-06-10,Other,2016-10-06,True,True
4665,1,2,Cinema Ticket - Child,1,8.0,8.0,2025-10-02,Online,Mobile App,False,339,Carol,Bell,hugheshazel@hopkins.org,03069990704,"Studio 8, Chapman alley, Port Sarastad, BN99 5JF",Berryton,CV9 6FN,UK,1982-11-25,Male,2020-03-20,False,False
4665,2,8,3D Glasses,5,2.0,10.0,2025-10-02,Online,Mobile App,False,339,Carol,Bell,hugheshazel@hopkins.org,03069990704,"Studio 8, Chapman alley, Port Sarastad, BN99 5JF",Berryton,CV9 6FN,UK,1982-11-25,Male,2020-03-20,False,False
4666,1,5,Popcorn - Large,1,5.0,5.0,2025-10-02,Credit Card,Box Office,True,79,Dennis,Riley,duncanbrennan@gmail.com,+44151 496 0697,"3 Schofield meadow, Cherylfurt, ZE3H 2JH",Frederickchester,IG6 2DA,UK,1986-08-22,Male,2023-01-17,True,False
4666,2,6,Soft Drink,4,2.5,10.0,2025-10-02,Credit Card,Box Office,True,79,Dennis,Riley,duncanbrennan@gmail.com,+44151 496 0697,"3 Schofield meadow, Cherylfurt, ZE3H 2JH",Frederickchester,IG6 2DA,UK,1986-08-22,Male,2023-01-17,True,False
4667,1,3,Cinema Ticket - Student,3,9.5,28.5,2025-10-02,Cash,Kiosk,True,41,Glenn,Peters,vspencer@hotmail.com,+441144960568,"24 Keith flat, Port Alisonport, S78 6PZ",Port Sandra,E4 7JD,UK,1969-06-14,Other,2018-08-04,False,False
4667,2,9,VIP Seat Upgrade,3,4.0,12.0,2025-10-02,Cash,Kiosk,True,41,Glenn,Peters,vspencer@hotmail.com,+441144960568,"24 Keith flat, Port Alisonport, S78 6PZ",Port Sandra,E4 7JD,UK,1969-06-14,Other,2018-08-04,False,False
4668,1,1,Cinema Ticket - Adult,5,12.5,62.5,2025-10-02,Credit Card,Box Office,False,194,Janet,Simpson,jfry@dawson-hutchinson.com,+4420 7496 0650,"Flat 62r, Lee course, Scottmouth, BL5 3ER",Masonhaven,SL23 9XW,UK,1969-02-19,Female,2018-11-08,False,True
4668,2,3,Cinema Ticket - Student,7,9.5,66.5,2025-10-02,Credit Card,Box Office,False,194,Janet,Simpson,jfry@dawson-hutchinson.com,+4420 7496 0650,"Flat 62r, Lee course, Scottmouth, BL5 3ER",Masonhaven,SL23 9XW,UK,1969-02-19,Female,2018-11-08,False,True
4668,3,7,Combo Meal,3,7.5,22.5,2025-10-02,Credit Card,Box Office,False,194,Janet,Simpson,jfry@dawson-hutchinson.com,+4420 7496 0650,"Flat 62r, Lee course, Scottmouth, BL5 3ER",Masonhaven,SL23 9XW,UK,1969-02-19,Female,2018-11-08,False,True
4668,4,10,Merchandise - T-Shirt,5,15.0,75.0,2025-10-02,Credit Card,Box Office,False,194,Janet,Simpson,jfry@dawson-hutchinson.com,+4420 7496 0650,"Flat 62r, Lee course, Scottmouth, BL5 3ER",Masonhaven,SL23 9XW,UK,1969-02-19,Female,2018-11-08,False,True
4669,1,2,Cinema Ticket - Child,5,8.0,40.0,2025-10-02,Cash,Web,True,246,Timothy,Hughes,emily11@yahoo.co.uk,(0121) 496 0746,"7 Marilyn mountains, Port Joyceberg, L48 5YD",Andreaside,S9A 3UW,UK,1952-10-27,Female,2017-05-30,True,True
4669,2,5,Popcorn - Large,4,5.0,20.0,2025-10-02,Cash,Web,True,246,Timothy,Hughes,emily11@yahoo.co.uk,(0121) 496 0746,"7 Marilyn mountains, Port Joyceberg, L48 5YD",Andreaside,S9A 3UW,UK,1952-10-27,Female,2017-05-30,True,True
4669,3,6,Soft Drink,5,2.5,12.5,2025-10-02,Cash,Web,True,246,Timothy,Hughes,emily11@yahoo.co.uk,(0121) 496 0746,"7 Marilyn mountains, Port Joyceberg, L48 5YD",Andreaside,S9A 3UW,UK,1952-10-27,Female,2017-05-30,True,True
4669,4,8,3D Glasses,1,2.0,2.0,2025-10-02,Cash,Web,True,246,Timothy,Hughes,emily11@yahoo.co.uk,(0121) 496 0746,"7 Marilyn mountains, Port Joyceberg, L48 5YD",Andreaside,S9A 3UW,UK,1952-10-27,Female,2017-05-30,True,True
4669,5,9,VIP Seat Upgrade,5,4.0,20.0,2025-10-02,Cash,Web,True,246,Timothy,Hughes,emily11@yahoo.co.uk,(0121) 496 0746,"7 Marilyn mountains, Port Joyceberg, L48 5YD",Andreaside,S9A 3UW,UK,1952-10-27,Female,2017-05-30,True,True
4670,1,5,Popcorn - Large,2,5.0,10.0,2025-10-02,Credit Card,Box Office,True,290,Amber,Perry,conor69@stevens.com,(0909)8790493,"2 Williams island, Lake Valerieton, M40 0WS",Port Nataliechester,E3T 2BE,UK,2006-04-26,Male,2016-07-21,False,True
4670,2,10,Merchandise - T-Shirt,4,15.0,60.0,2025-10-02,Credit Card,Box Office,True,290,Amber,Perry,conor69@stevens.com,(0909)8790493,"2 Williams island, Lake Valerieton, M40 0WS",Port Nataliechester,E3T 2BE,UK,2006-04-26,Male,2016-07-21,False,True
4671,1,2,Cinema Ticket - Child,5,8.0,40.0,2025-10-02,Cash,Mobile App,False,488,Antony,Lord,frostnicole@hotmail.com,01164960349,"Studio 93J, Sam lane, Lake Conor, SP2 0DP",New Steventon,L00 6LZ,UK,1981-04-25,Other,2021-11-29,False,True
4671,2,4,Popcorn - Small,5,3.0,15.0,2025-10-02,Cash,Mobile App,False,488,Antony,Lord,frostnicole@hotmail.com,01164960349,"Studio 93J, Sam lane, Lake Conor, SP2 0DP",New Steventon,L00 6LZ,UK,1981-04-25,Other,2021-11-29,False,True
4672,1,2,Cinema Ticket - Child,5,8.0,40.0,2025-10-02,Debit Card,Box Office,False,229,Elliott,Nash,phillip14@yahoo.co.uk,020 74960036,"Flat 02P, Bennett center, Lake Jayne, KY2 7RJ",Danielview,TW9 2ZD,UK,1999-01-09,Male,2021-03-18,False,True
4672,2,5,Popcorn - Large,1,5.0,5.0,2025-10-02,Debit Card,Box Office,False,229,Elliott,Nash,phillip14@yahoo.co.uk,020 74960036,"Flat 02P, Bennett center, Lake Jayne, KY2 7RJ",Danielview,TW9 2ZD,UK,1999-01-09,Male,2021-03-18,False,True
4672,3,7,Combo Meal,9,7.5,67.5,2025-10-02,Debit Card,Box Office,False,229,Elliott,Nash,phillip14@yahoo.co.uk,020 74960036,"Flat 02P, Bennett center, Lake Jayne, KY2 7RJ",Danielview,TW9 2ZD,UK,1999-01-09,Male,2021-03-18,False,True
4673,1,2,Cinema Ticket - Child,4,8.0,32.0,2025-10-03,Credit Card,Box Office,True,197,Wendy,Hill,myerssimon@gmail.com,+44(0)20 7496 0406,"98 Bethan port, Mahmoodmouth, EC3 3PD",Hudsonmouth,B27 6SN,UK,1980-05-03,Other,2018-05-27,True,True
4673,2,3,Cinema Ticket - Student,1,9.5,9.5,2025-10-03,Credit Card,Box Office,True,197,Wendy,Hill,myerssimon@gmail.com,+44(0)20 7496 0406,"98 Bethan port, Mahmoodmouth, EC3 3PD",Hudsonmouth,B27 6SN,UK,1980-05-03,Other,2018-05-27,True,True
4673,3,8,3D Glasses,7,2.0,14.0,2025-10-03,Credit Card,Box Office,True,197,Wendy,Hill,myerssimon@gmail.com,+44(0)20 7496 0406,"98 Bethan port, Mahmoodmouth, EC3 3PD",Hudsonmouth,B27 6SN,UK,1980-05-03,Other,2018-05-27,True,True
4674,1,2,Cinema Ticket - Child,5,8.0,40.0,2025-10-03,Cash,Mobile App,True,37,Maureen,Brown,eherbert@outlook.com,+44(0)808 157 0851,"Flat 05r, Baker station, North Alexanderville, G53 8ZF",Donaldtown,SA4 6AL,UK,1959-07-15,Male,2016-03-30,True,False
4674,2,8,3D Glasses,5,2.0,10.0,2025-10-03,Cash,Mobile App,True,37,Maureen,Brown,eherbert@outlook.com,+44(0)808 157 0851,"Flat 05r, Baker station, North Alexanderville, G53 8ZF",Donaldtown,SA4 6AL,UK,1959-07-15,Male,2016-03-30,True,False
4675,1,3,Cinema Ticket - Student,1,9.5,9.5,2025-10-03,Cash,Web,False,173,Darren,Davey,robinsonhelen@smith.net,+44(0)191 496 0628,"143 Wade valleys, Brownshire, G57 0TU",Marshhaven,N1 9SY,UK,1958-11-19,Female,2020-05-02,False,False
4675,2,7,Combo Meal,1,7.5,7.5,2025-10-03,Cash,Web,False,173,Darren,Davey,robinsonhelen@smith.net,+44(0)191 496 0628,"143 Wade valleys, Brownshire, G57 0TU",Marshhaven,N1 9SY,UK,1958-11-19,Female,2020-05-02,False,False
4675,3,8,3D Glasses,7,2.0,14.0,2025-10-03,Cash,Web,False,173,Darren,Davey,robinsonhelen@smith.net,+44(0)191 496 0628,"143 Wade valleys, Brownshire, G57 0TU",Marshhaven,N1 9SY,UK,1958-11-19,Female,2020-05-02,False,False
4675,4,10,Merchandise - T-Shirt,3,15.0,45.0,2025-10-03,Cash,Web,False,173,Darren,Davey,robinsonhelen@smith.net,+44(0)191 496 0628,"143 Wade valleys, Brownshire, G57 0TU",Marshhaven,N1 9SY,UK,1958-11-19,Female,2020-05-02,False,False
4676,1,10,Merchandise - T-Shirt,1,15.0,15.0,2025-10-03,Online,Mobile App,True,517,Dorothy,Ahmed,holliefleming@smith.com,+44(0)1184960992,"781 Joshua street, West Lorraine, S19 2RT",East Tracyview,S56 3EW,UK,1951-05-21,Female,2017-05-07,True,False
4677,1,5,Popcorn - Large,1,5.0,5.0,2025-10-03,Online,Box Office,False,354,Jake,Morgan,williamsmolly@hotmail.co.uk,0114 496 0606,"Flat 2, Dean extension, Swiftberg, BD49 1LG",Lake Chelsea,SR0R 1NS,UK,1977-10-04,Female,2017-03-15,True,True
4677,2,7,Combo Meal,3,7.5,22.5,2025-10-03,Online,Box Office,False,354,Jake,Morgan,williamsmolly@hotmail.co.uk,0114 496 0606,"Flat 2, Dean extension, Swiftberg, BD49 1LG",Lake Chelsea,SR0R 1NS,UK,1977-10-04,Female,2017-03-15,True,True
4677,3,9,VIP Seat Upgrade,4,4.0,16.0,2025-10-03,Online,Box Office,False,354,Jake,Morgan,williamsmolly@hotmail.co.uk,0114 496 0606,"Flat 2, Dean extension, Swiftberg, BD49 1LG",Lake Chelsea,SR0R 1NS,UK,1977-10-04,Female,2017-03-15,True,True
4678,1,2,Cinema Ticket - Child,3,8.0,24.0,2025-10-03,Credit Card,Mobile App,False,538,Ashley,Morris,watsonjosephine@yahoo.com,+44(0)306 9990404,"Flat 10, Lisa loop, North Conor, L5U 6PL",New Vincent,N9 7BD,UK,1952-09-02,Other,2017-10-10,True,True
4678,2,4,Popcorn - Small,3,3.0,9.0,2025-10-03,Credit Card,Mobile App,False,538,Ashley,Morris,watsonjosephine@yahoo.com,+44(0)306 9990404,"Flat 10, Lisa loop, North Conor, L5U 6PL",New Vincent,N9 7BD,UK,1952-09-02,Other,2017-10-10,True,True
4678,3,8,3D Glasses,1,2.0,2.0,2025-10-03,Credit Card,Mobile App,False,538,Ashley,Morris,watsonjosephine@yahoo.com,+44(0)306 9990404,"Flat 10, Lisa loop, North Conor, L5U 6PL",New Vincent,N9 7BD,UK,1952-09-02,Other,2017-10-10,True,True
4679,1,2,Cinema Ticket - Child,3,8.0,24.0,2025-10-03,Cash,Box Office,True,428,Bradley,Clarke,billymorgan@smith.info,029 2018893,"Studio 2, Margaret camp, South Jamie, SM4M 9FS",East Elizabeth,N9 1RA,UK,1973-11-11,Male,2023-05-02,False,False
4679,2,4,Popcorn - Small,2,3.0,6.0,2025-10-03,Cash,Box Office,True,428,Bradley,Clarke,billymorgan@smith.info,029 2018893,"Studio 2, Margaret camp, South Jamie, SM4M 9FS",East Elizabeth,N9 1RA,UK,1973-11-11,Male,2023-05-02,False,False
4679,3,5,Popcorn - Large,1,5.0,5.0,2025-10-03,Cash,Box Office,True,428,Bradley,Clarke,billymorgan@smith.info,029 2018893,"Studio 2, Margaret camp, South Jamie, SM4M 9FS",East Elizabeth,N9 1RA,UK,1973-11-11,Male,2023-05-02,False,False
4679,4,9,VIP Seat Upgrade,5,4.0,20.0,2025-10-03,Cash,Box Office,True,428,Bradley,Clarke,billymorgan@smith.info,029 2018893,"Studio 2, Margaret camp, South Jamie, SM4M 9FS",East Elizabeth,N9 1RA,UK,1973-11-11,Male,2023-05-02,False,False
4680,1,5,Popcorn - Large,5,5.0,25.0,2025-10-03,Online,Mobile App,False,142,Norman,Evans,annpearce@hotmail.co.uk,0161 4960154,"Studio 9, Jones trafficway, North Denisehaven, W7 0NW",West Elliot,DH66 5JD,UK,1998-10-10,Other,2018-12-11,False,True
4680,2,6,Soft Drink,5,2.5,12.5,2025-10-03,Online,Mobile App,False,142,Norman,Evans,annpearce@hotmail.co.uk,0161 4960154,"Studio 9, Jones trafficway, North Denisehaven, W7 0NW",West Elliot,DH66 5JD,UK,1998-10-10,Other,2018-12-11,False,True
4680,3,8,3D Glasses,5,2.0,10.0,2025-10-03,Online,Mobile App,False,142,Norman,Evans,annpearce@hotmail.co.uk,0161 4960154,"Studio 9, Jones trafficway, North Denisehaven, W7 0NW",West Elliot,DH66 5JD,UK,1998-10-10,Other,2018-12-11,False,True
4681,1,1,Cinema Ticket - Adult,3,12.5,37.5,2025-10-03,Cash,Web,False,532,Danielle,Bell,davidtaylor@warren-murphy.net,(0114) 4960780,"5 Jacqueline isle, North Graemestad, UB4H 7BH",Deniseton,SG8 3AH,UK,1957-07-30,Female,2016-06-19,False,True
4681,2,6,Soft Drink,5,2.5,12.5,2025-10-03,Cash,Web,False,532,Danielle,Bell,davidtaylor@warren-murphy.net,(0114) 4960780,"5 Jacqueline isle, North Graemestad, UB4H 7BH",Deniseton,SG8 3AH,UK,1957-07-30,Female,2016-06-19,False,True
4682,1,1,Cinema Ticket - Adult,5,12.5,62.5,2025-10-03,Online,Mobile App,False,86,Anna,Clarke,xbaker@french.info,+44(0)114 4960029,"Studio 07, Stacey roads, Port Susanchester, ME87 2AS",Graemeton,W1C 9SX,UK,1957-09-29,Male,2019-05-07,True,False
4682,2,3,Cinema Ticket - Student,2,9.5,19.0,2025-10-03,Online,Mobile App,False,86,Anna,Clarke,xbaker@french.info,+44(0)114 4960029,"Studio 07, Stacey roads, Port Susanchester, ME87 2AS",Graemeton,W1C 9SX,UK,1957-09-29,Male,2019-05-07,True,False
4682,3,4,Popcorn - Small,5,3.0,15.0,2025-10-03,Online,Mobile App,False,86,Anna,Clarke,xbaker@french.info,+44(0)114 4960029,"Studio 07, Stacey roads, Port Susanchester, ME87 2AS",Graemeton,W1C 9SX,UK,1957-09-29,Male,2019-05-07,True,False
4682,4,6,Soft Drink,3,2.5,7.5,2025-10-03,Online,Mobile App,False,86,Anna,Clarke,xbaker@french.info,+44(0)114 4960029,"Studio 07, Stacey roads, Port Susanchester, ME87 2AS",Graemeton,W1C 9SX,UK,1957-09-29,Male,2019-05-07,True,False
4682,5,9,VIP Seat Upgrade,2,4.0,8.0,2025-10-03,Online,Mobile App,False,86,Anna,Clarke,xbaker@french.info,+44(0)114 4960029,"Studio 07, Stacey roads, Port Susanchester, ME87 2AS",Graemeton,W1C 9SX,UK,1957-09-29,Male,2019-05-07,True,False
